1248933737850646529,2020-04-11 11:19:41,France,fr,#RestezChezVous #confinementjour26 #StayAtHome   💋😷🌏🙏  💞Pour moi c'est comme ça...💕 https://t.co/JWNJzrn9pA
1249004797262430208,2020-04-11 16:02:03,,fr,Je crois  qu’il vit sa best Life #confinementtotal #confinementjour26 #COVIDー19 #Covid_19fr #971 https://t.co/wKjmNy2EU7
1248933737850646529,2020-04-11 11:19:41,France,fr,#RestezChezVous #confinementjour26 #StayAtHome   💋😷🌏🙏  💞Pour moi c'est comme ça...💕 https://t.co/JWNJzrn9pA
1248949188144050176,2020-04-11 12:21:05,Worldwide,fr,... Je suis heureux et fier aussi de vous accompagner dans cette tâche quotidienne.  J’ai hâte de vous retrouver pour célébrer la lumière du bout du tunnel. je vous écoute et je vous embrasse. Jean-Michel Jarre #confinementjour26 #Covid_19
1248959434900099073,2020-04-11 13:01:48,Canada 🇨🇦,fr,J’ai fait un Cheese Cake je suis trop fiere de moi  #confinementjour26 https://t.co/8Y5H9c6wld
1249004797262430208,2020-04-11 16:02:03,,fr,Je crois  qu’il vit sa best Life #confinementtotal #confinementjour26 #COVIDー19 #Covid_19fr #971 https://t.co/wKjmNy2EU7
1248998262239039488,2020-04-11 15:36:05,,fr,"Des révélations ahurissantes sur @LCI ! Nos ministres ont tellement la trouille de la réaction des Français 🇫🇷 après le confinement et redoutent à un tel point les poursuites judiciaires, qu'ils prennent des mesures pour ne laisser aucune trace ! #confinementjour26 https://t.co/w8bpFTJiZ3"
1248998262239039488,2020-04-11 15:36:05,,fr,"Des révélations ahurissantes sur @LCI ! Nos ministres ont tellement la trouille de la réaction des Français 🇫🇷 après le confinement et redoutent à un tel point les poursuites judiciaires, qu'ils prennent des mesures pour ne laisser aucune trace ! #confinementjour26 https://t.co/w8bpFTJiZ3"
1249405859136000000,2020-04-12 18:35:44,"Finistère, France",fr,@EdoshB De toute façon 1200 €/mois c'est suffisant pour les achats de 1ère nécessité. #confinementjour26
1249092985943457792,2020-04-11 21:52:29,,fr,"Á Orange ( Vaucluse), chaque soir = un nouveau message ! 😅 #CONFINEMENTJOUR27 #confinementjour26 #COVID2019france https://t.co/zKEwcdzl4k"
