1251778808396550145,2020-04-19 07:44:59,,fr,Testez ceux qui ont des signes de la maladie est un non-sens quand on sait que 75 % des contaminés sont asymptomatiques #ConfinementJour33 #EdouardPhilippe pénurie https://t.co/6t3DfLdene
1251566659833380870,2020-04-18 17:41:59,Trou-Perdu en Web du Milieu,fr,@nrenard75 @PatocheBlakany 🎼Je n'vous dis que des mots creux Des mots qu'on dit pour les pouilleux🎶 #Christophe #Macron #ConfinementJour33 https://t.co/HwxnPNZ2cm
1251612885970812928,2020-04-18 20:45:40,,fr,"@nrenard75 @PatocheBlakany Joueurs de flouze, on est des joueurs de flouze 🎵🎶 #PlusJamaisCa #PlusJamaisLREM #cdanslair #ConfinementJour33  https://t.co/UxZs7Zamnv"
1251551353282977792,2020-04-18 16:41:09,paris,fr,"@PatocheBlakany Flouze sentimental  On a soif d'libéral  Attirés par le vénal, not'Graal Et les multinationales  Flouze sentimental  On kiffe le grand capital  Notre idéal #PlusJamaisCa #PlusJamaisLREM #cdanslair #ConfinementJour33 https://t.co/aeE2PDM6qR"
1251427219244814339,2020-04-18 08:27:54,,fr,🔴 Pépite de la semaine (du mois ?) : Ce tweet supprimé hier par le sénateur @lesRepublicains @lesRep_Senat de l'Eure Ladislas Poniatowski @l_poniatowski (favorablement connu de nos services)  #Confinement #ConfinementJour33 #Macron https://t.co/BbSn7uN2XU
1251582890128945156,2020-04-18 18:46:28,,fr,"#ConfinementJour33 mon fils de 5ans: ""maman comment la vie a commencé?"" (Comprenez apparue). Hier: qu'est-ce qu'il y avait avant que la planète se forme? Avant hier: comment il y a eu les 1ers hommes après les dinosaures ? C'est du challenge de vulgarisation ce confinement !! 😅"
1252598105683492865,2020-04-21 14:00:35,"Paris, France",en,#ConfinementJour33 : George (3) and Léonie (9) had fun drawing ‘Paon’ with @RobBiddulph. Cheers for the ten minute breather Rob! 👍#DrawWithRob #AdobeColoringBook https://t.co/6CTaxMr3VX
1252333293544103937,2020-04-20 20:28:19,"Paris, France",fr,Quand j’irai au resto après le confinement  #Covid19 #ConfinementJour33 https://t.co/gX4FBrcmJB
1251764452107735040,2020-04-19 06:47:56,Paris,fr,"#ConfinementJour33   🎾 Taper quelques balles, en gardant ses distances...  En 🇮🇹 #Liguria, ils ont trouvé une belle solution !  @AlbanMikoczy Chiche : on s’y met ? 😉 @FranceTVRome @atptour   https://t.co/t4No1f5kRr"
1251502251866238977,2020-04-18 13:26:03,France,fr,"🦠 FLASH - Le #coronavirus pourrait se transmettre par la fumée de cigarette au travers de particules sur lesquelles se fixent le #Covid_19, selon le Comité national contre le tabagisme. Le CNCT préconise une distance de sécurité de 10m. #ConfinementJour33 https://t.co/zlpNDVdkFI https://t.co/VYMl6MgeBr"
