1244020154423541762,2020-03-28 21:54:52,Trou-Perdu en Web du Milieu,fr,"C'est confirmé, Christophe Barbier est positif au test du meilleur lèche-cul officiel du gouvernement #Confinementjour12 #Covid_19 https://t.co/17afKn6pVP"
1244508106522071045,2020-03-30 06:13:49,"Chartres, France",fr,Il y a les discours d' @EPhilippePM et les propos de ceux qui sont sur le terrain. A vous de juger. #coronavirus #Confinementjour12 #COVID19 https://t.co/9yvjEpyotb
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243956753324220420,2020-03-28 17:42:56,Paris,fr,« L’épouse du président vit ce retranchement avec difficulté » https://t.co/xYzK2omtPA #Confinementjour12
1244020154423541762,2020-03-28 21:54:52,Trou-Perdu en Web du Milieu,fr,"C'est confirmé, Christophe Barbier est positif au test du meilleur lèche-cul officiel du gouvernement #Confinementjour12 #Covid_19 https://t.co/17afKn6pVP"
1243825508045008896,2020-03-28 09:01:24,"Rennes, France",fr,"Pendant ce temps, la fièvre hémorragique Lassa fait des morts au Nigéria en silence. Dernier bilan 176 morts Mais c'est rien de grave c'est juste des africains #Confinementjour12 #CoronaLockdown #lassafever https://t.co/LcsfWhThOO"
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243986233925271554,2020-03-28 19:40:04,#Paris15,fr,.@mairie15 et @DocOnTheRoad lancent ce soir un service médical en téléconsultation à domicile. #Médecins et #infirmiers en secteur 1 au service des #familles et des personnes #isolées ne pouvant se déplacer #Sante #Confinementjour12 #Paris15 https://t.co/7MYnYc4gqZ
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243956753324220420,2020-03-28 17:42:56,Paris,fr,« L’épouse du président vit ce retranchement avec difficulté » https://t.co/xYzK2omtPA #Confinementjour12
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243935106382913537,2020-03-28 16:16:55,,fr,"🚨Olivier Truchot (BFMtv/RMC) le 28/02 a une auditrice des #GGRMC :  « Mais Sabrina rassurez vous, ce n’est qu’une grosse grippe pour l’instant, il faut aussi relativiser »  #Confinementjour12 #COVID19 #ConfinementGeneral #Raoult https://t.co/YfyXz38GbV"
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243956753324220420,2020-03-28 17:42:56,Paris,fr,« L’épouse du président vit ce retranchement avec difficulté » https://t.co/xYzK2omtPA #Confinementjour12
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243882887541391360,2020-03-28 12:49:25,paris- France ,fr,"Ile de France, une des régions les plus touchées de France.... on se demande bien pourquoi :( #Covid_19   Pandémie : Paris, ce matin, au 12ᵉ jour de confinement.  #Confinementjour12 https://t.co/TUmwlORJcT"
1244020154423541762,2020-03-28 21:54:52,Trou-Perdu en Web du Milieu,fr,"C'est confirmé, Christophe Barbier est positif au test du meilleur lèche-cul officiel du gouvernement #Confinementjour12 #Covid_19 https://t.co/17afKn6pVP"
1244020154423541762,2020-03-28 21:54:52,Trou-Perdu en Web du Milieu,fr,"C'est confirmé, Christophe Barbier est positif au test du meilleur lèche-cul officiel du gouvernement #Confinementjour12 #Covid_19 https://t.co/17afKn6pVP"
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1243976240710791169,2020-03-28 19:00:22,"Lyon, France",fr,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
1244020154423541762,2020-03-28 21:54:52,Trou-Perdu en Web du Milieu,fr,"C'est confirmé, Christophe Barbier est positif au test du meilleur lèche-cul officiel du gouvernement #Confinementjour12 #Covid_19 https://t.co/17afKn6pVP"
1243949814594797568,2020-03-28 17:15:21,,fr,"🕛 Cette nuit, nous gagnons une heure de confinement :  #ConfinementJour12 = 24 heures  #ConfinementJour13 n'en fait que 23.  La vie est dou💤e ! Reposez-vous bien… et à demain 🤓 #ChezJamy - Jour 12 https://t.co/UnBjNK5vaE"
